Codes:,Corporate general partners,Corporate limited partners,Individual general partners,Individual limited partners,Partnership general partners,Partnership limited partners,Tax-exempt organization general partners,Tax-exempt organization limited partners,Nominee and other general partners,Nominee and other limited partners
515,2854262281.19,1081389504.24,32490591.015,287222516.82,2160861093.01,891769788.263,-189049.845428,11109775.5546,-51899750.4246,187129060.742
5151,1427131140.6,540694752.118,16245295.5075,143611258.41,1080430546.5,445884894.131,-94524.9227141,5554887.77731,-25949875.2123,93564530.3712
51511,713565570.298,270347376.059,8122647.75375,71805629.205,540215273.252,222942447.066,-47262.4613571,2777443.88865,-12974937.6062,46782265.1856
515111,356782785.149,135173688.029,4061323.87687,35902814.6025,270107636.626,111471223.533,-23631.2306785,1388721.94433,-6487468.80308,23391132.5928
515112,356782785.149,135173688.029,4061323.87687,35902814.6025,270107636.626,111471223.533,-23631.2306785,1388721.94433,-6487468.80308,23391132.5928
51512,713565570.298,270347376.059,8122647.75375,71805629.205,540215273.252,222942447.066,-47262.4613571,2777443.88865,-12974937.6062,46782265.1856
515120,713565570.298,270347376.059,8122647.75375,71805629.205,540215273.252,222942447.066,-47262.4613571,2777443.88865,-12974937.6062,46782265.1856
5152,1427131140.6,540694752.118,16245295.5075,143611258.41,1080430546.5,445884894.131,-94524.9227141,5554887.77731,-25949875.2123,93564530.3712
51521,1427131140.6,540694752.118,16245295.5075,143611258.41,1080430546.5,445884894.131,-94524.9227141,5554887.77731,-25949875.2123,93564530.3712
515210,1427131140.6,540694752.118,16245295.5075,143611258.41,1080430546.5,445884894.131,-94524.9227141,5554887.77731,-25949875.2123,93564530.3712
517,11776776607.6,4461847357.57,134057207.97,1185089204.85,8915781335.16,3679470401.49,-780025.652152,45839285.944,-214140014.66,772100433.68
5171,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
51711,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
517110,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
5172,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
51721,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
517210,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
5174,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
51741,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
517410,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
5179,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
51791,2944194151.89,1115461839.39,33514301.9925,296272301.212,2228945333.79,919867600.372,-195006.413038,11459821.486,-53535003.6651,193025108.42
517911,1472097075.94,557730919.696,16757150.9963,148136150.606,1114472666.89,459933800.186,-97503.206519,5729910.743,-26767501.8325,96512554.21
517919,1472097075.94,557730919.696,16757150.9963,148136150.606,1114472666.89,459933800.186,-97503.206519,5729910.743,-26767501.8325,96512554.21
518,326186679.076,123581793.271,3713042.79016,32823948.7782,246944406.097,101911946.793,-21604.7213553,1269631.32201,-5931132.30954,21385213.0144
5182,326186679.076,123581793.271,3713042.79016,32823948.7782,246944406.097,101911946.793,-21604.7213553,1269631.32201,-5931132.30954,21385213.0144
51821,326186679.076,123581793.271,3713042.79016,32823948.7782,246944406.097,101911946.793,-21604.7213553,1269631.32201,-5931132.30954,21385213.0144
518210,326186679.076,123581793.271,3713042.79016,32823948.7782,246944406.097,101911946.793,-21604.7213553,1269631.32201,-5931132.30954,21385213.0144
519,1088059095.92,412231102.259,12385576.2375,109490663.853,823731085.526,339947115.574,-72066.7491756,4235102.15773,-19784445.1428,71334536.4204
5191,1088059095.92,412231102.259,12385576.2375,109490663.853,823731085.526,339947115.574,-72066.7491756,4235102.15773,-19784445.1428,71334536.4204
51911,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
519110,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
51912,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
519120,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
51913,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
519130,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
51919,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
519190,272014773.979,103057775.565,3096394.05938,27372665.9633,205932771.381,84986778.8935,-18016.6872939,1058775.53943,-4946111.2857,17833634.1051
52,38687284694.8,147513941000.0,8624896000.0,115123305305.0,77901841000.0,253459238695.0,1783614000.0,74323598694.8,4620433305.2,85410587000.0
521,526019666.391,3710801666.67,168095333.333,1049260333.61,26485666.6667,1299915667.29,8329666.66667,134747333.058,-297333.058056,333016666.667
5211,526019666.391,3710801666.67,168095333.333,1049260333.61,26485666.6667,1299915667.29,8329666.66667,134747333.058,-297333.058056,333016666.667
52111,526019666.391,3710801666.67,168095333.333,1049260333.61,26485666.6667,1299915667.29,8329666.66667,134747333.058,-297333.058056,333016666.667
521110,526019666.391,3710801666.67,168095333.333,1049260333.61,26485666.6667,1299915667.29,8329666.66667,134747333.058,-297333.058056,333016666.667
522,526019651.695,3710801666.67,168095333.333,1049260348.3,26485666.6667,1299915700.75,8329666.66667,134747318.362,-297318.362009,333016666.667
5221,26453555.2061,186616405.74,8453522.91665,52767356.6186,1331965.53223,65372827.1219,418899.362989,6776449.53695,-14952.1556425,16747425.2108
52211,26453555.2061,186616405.74,8453522.91665,52767356.6186,1331965.53223,65372827.1219,418899.362989,6776449.53695,-14952.1556425,16747425.2108
522110,26453555.2061,186616405.74,8453522.91665,52767356.6186,1331965.53223,65372827.1219,418899.362989,6776449.53695,-14952.1556425,16747425.2108
5222,423255491.99,2985852676.87,135255922.059,844274930.633,21311378.4619,1045961795.71,6702367.77608,108422836.188,-239233.703882,267957922.554
52229,423255491.99,2985852676.87,135255922.059,844274930.633,21311378.4619,1045961795.71,6702367.77608,108422836.188,-239233.703882,267957922.554
522292,423255491.99,2985852676.87,135255922.059,844274930.633,21311378.4619,1045961795.71,6702367.77608,108422836.188,-239233.703882,267957922.554
5223,76310604.4997,538332584.057,24385888.3578,152218061.053,3842322.67254,188581077.918,1208399.52759,19548032.6368,-43132.5024847,48311318.902
52231,25436868.1666,179444194.686,8128629.45259,50739353.6842,1280774.22418,62860359.306,402799.842532,6516010.87892,-14377.5008282,16103772.9673
522310,25436868.1666,179444194.686,8128629.45259,50739353.6842,1280774.22418,62860359.306,402799.842532,6516010.87892,-14377.5008282,16103772.9673
52232,25436868.1666,179444194.686,8128629.45259,50739353.6842,1280774.22418,62860359.306,402799.842532,6516010.87892,-14377.5008282,16103772.9673
522320,25436868.1666,179444194.686,8128629.45259,50739353.6842,1280774.22418,62860359.306,402799.842532,6516010.87892,-14377.5008282,16103772.9673
52239,25436868.1666,179444194.686,8128629.45259,50739353.6842,1280774.22418,62860359.306,402799.842532,6516010.87892,-14377.5008282,16103772.9673
522390,25436868.1666,179444194.686,8128629.45259,50739353.6842,1280774.22418,62860359.306,402799.842532,6516010.87892,-14377.5008282,16103772.9673
523,25906324766.4,129475037000.0,7051687000.0,104061262234.0,70429358000.0,237677680532.0,1704127000.0,62794824766.4,3321912233.58,71928401000.0
5231,90925988.2381,2144883000.0,79854500.0,1120976511.76,526572500.0,3046153526.78,17444500.0,-19359562.1177,33221011.7619,712324949.644
52311,67510627.834,1592530372.96,59290281.4127,832301408.68,390968971.181,2261704723.33,12952173.1913,-14374066.4081,24665900.3084,528886245.881
523110,67510627.834,1592530372.96,59290281.4127,832301408.68,390968971.181,2261704723.33,12952173.1913,-14374066.4081,24665900.3084,528886245.881
52312,23415360.4041,552352627.042,20564218.5873,288675103.082,135603528.819,784448803.449,4492326.80871,-4985495.7096,8555111.45348,183438703.763
523120,23415360.4041,552352627.042,20564218.5873,288675103.082,135603528.819,784448803.449,4492326.80871,-4985495.7096,8555111.45348,183438703.763
5232,90926000.0,2144883000.0,79854500.0,1120976500.0,526572500.0,3046153500.0,17444500.0,-19359500.0,33221000.0,712325000.0
52321,90926000.0,2144883000.0,79854500.0,1120976500.0,526572500.0,3046153500.0,17444500.0,-19359500.0,33221000.0,712325000.0
523210,90926000.0,2144883000.0,79854500.0,1120976500.0,526572500.0,3046153500.0,17444500.0,-19359500.0,33221000.0,712325000.0
5239,25724472778.2,125185271000.0,6891978000.0,101819309222.0,69376213000.0,231585373505.0,1669238000.0,62833543828.5,3255470221.81,70503751050.4
52391,6431118194.55,31296317750.0,1722994500.0,25454827305.5,17344053250.0,57896343376.2,417309500.0,15708385957.1,813867555.453,17625937762.6
523910,6431118194.55,31296317750.0,1722994500.0,25454827305.5,17344053250.0,57896343376.2,417309500.0,15708385957.1,813867555.453,17625937762.6
52392,6431118194.55,31296317750.0,1722994500.0,25454827305.5,17344053250.0,57896343376.2,417309500.0,15708385957.1,813867555.453,17625937762.6
523920,6431118194.55,31296317750.0,1722994500.0,25454827305.5,17344053250.0,57896343376.2,417309500.0,15708385957.1,813867555.453,17625937762.6
52393,6431118194.55,31296317750.0,1722994500.0,25454827305.5,17344053250.0,57896343376.2,417309500.0,15708385957.1,813867555.453,17625937762.6
523930,6431118194.55,31296317750.0,1722994500.0,25454827305.5,17344053250.0,57896343376.2,417309500.0,15708385957.1,813867555.453,17625937762.6
52399,6431118194.55,31296317750.0,1722994500.0,25454827305.5,17344053250.0,57896343376.2,417309500.0,15708385957.1,813867555.453,17625937762.6
523991,3215559097.27,15648158875.0,861497250.0,12727413652.7,8672026625.0,28948171688.1,208654750.0,7854192978.57,406933777.727,8812968881.29
523999,3215559097.27,15648158875.0,861497250.0,12727413652.7,8672026625.0,28948171688.1,208654750.0,7854192978.57,406933777.727,8812968881.29
524,526019661.102,3710801666.67,168095333.333,1049260338.9,26485666.6667,1299915679.33,8329666.66667,134747327.769,-297327.769063,333016666.667
5242,526019661.102,3710801666.67,168095333.333,1049260338.9,26485666.6667,1299915679.33,8329666.66667,134747327.769,-297327.769063,333016666.667
52421,526019661.102,3710801666.67,168095333.333,1049260338.9,26485666.6667,1299915679.33,8329666.66667,134747327.769,-297327.769063,333016666.667
524210,526019661.102,3710801666.67,168095333.333,1049260338.9,26485666.6667,1299915679.33,8329666.66667,134747327.769,-297327.769063,333016666.667
525,11202900949.2,6906499000.0,1068923000.0,7914262050.81,7393026000.0,11881811115.7,54498000.0,11124531949.2,1299413050.81,12483136000.0
5251,1073409.21984,661748.214774,102419.168812,758307.325228,708364.94109,1138459.19533,5221.74175494,1065900.27126,124503.640213,1196075.31439
52511,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
525110,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
52512,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
525120,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
52519,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
525190,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
5259,11201827540.0,6905837251.79,1068820580.83,7913503743.49,7392317635.06,11880672656.5,54492778.2582,11123466048.9,1299288547.17,12481939924.7
52591,11201111933.8,6905396086.31,1068752301.39,7912998205.27,7391845391.76,11879913683.7,54489297.0971,11122755448.7,1299205544.75,12481142541.1
525910,11201111933.8,6905396086.31,1068752301.39,7912998205.27,7391845391.76,11879913683.7,54489297.0971,11122755448.7,1299205544.75,12481142541.1
52592,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
525920,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
52599,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
525990,357803.07328,220582.738258,34139.7229373,252769.108409,236121.64703,379486.398443,1740.58058498,355300.09042,41501.2134045,398691.771464
53,12346203805.6,9038399000.0,15292991000.0,58843396194.4,8360856000.0,24545235805.6,-980000.0,2317188805.58,4839821194.42,16641510000.0
531,12293981824.6,3425416000.0,14529556000.0,56768096077.7,8188131097.73,24757623922.3,-980000.0,2279414824.58,4680296175.42,15238558000.0
5311,9856952154.44,-2678988000.0,13696700000.0,44898939775.3,5841560350.94,16577355224.7,-8383280.63187,1717683873.81,4445586406.82,10559737719.4
53111,368847713.695,-5168911000.0,2940242000.0,7928187262.5,789285780.228,47333737.4999,-11765756.4234,494694957.272,1876985799.15,2051631243.58
531110,368847713.695,-5168911000.0,2940242000.0,7928187262.5,789285780.228,47333737.4999,-11765756.4234,494694957.272,1876985799.15,2051631243.58
53112,9105770499.08,1763807000.0,8904807000.0,31235774459.3,4743690615.49,13898756540.7,3382426.15974,1077819925.24,2477029648.6,7432808426.16
531120,9105770499.08,1763807000.0,8904807000.0,31235774459.3,4743690615.49,13898756540.7,3382426.15974,1077819925.24,2477029648.6,7432808426.16
53113,135957987.658,764488000.0,115192000.0,338716011.316,81350990.5259,1096584988.68,10.5002520615,3474998.15804,6614991.34171,311432010.5
531130,135957987.658,764488000.0,115192000.0,338716011.316,81350990.5259,1096584988.68,10.5002520615,3474998.15804,6614991.34171,311432010.5
53119,246375954.004,-38372000.0,1736459000.0,5396262042.17,227232964.693,1534679957.83,39.1315259555,141693993.136,84955967.7329,763866039.132
531190,246375954.004,-38372000.0,1736459000.0,5396262042.17,227232964.693,1534679957.83,39.1315259555,141693993.136,84955967.7329,763866039.132
5312,1218514986.51,3052202000.0,416428000.0,5934578012.37,1173285489.64,4090134487.63,3701511.47723,280865497.987,117354990.536,2339410011.48
53121,1218514986.51,3052202000.0,416428000.0,5934578012.37,1173285489.64,4090134487.63,3701511.47723,280865497.987,117354990.536,2339410011.48
531210,1218514986.51,3052202000.0,416428000.0,5934578012.37,1173285489.64,4090134487.63,3701511.47723,280865497.987,117354990.536,2339410011.48
5313,1218514683.63,3052202000.0,416428000.0,5934578290.07,1173285257.15,4090134209.93,3701769.15464,280865452.785,117354778.061,2339410269.15
53131,406171561.21,1017400666.67,138809333.333,1978192763.36,391095085.717,1363378069.98,1233923.05155,93621817.5949,39118259.3535,779803423.052
531311,203085780.605,508700333.333,69404666.6667,989096381.678,195547542.858,681689034.989,616961.525773,46810908.7975,19559129.6768,389901711.526
531312,203085780.605,508700333.333,69404666.6667,989096381.678,195547542.858,681689034.989,616961.525773,46810908.7975,19559129.6768,389901711.526
53132,406171561.21,1017400666.67,138809333.333,1978192763.36,391095085.717,1363378069.98,1233923.05155,93621817.5949,39118259.3535,779803423.052
531320,406171561.21,1017400666.67,138809333.333,1978192763.36,391095085.717,1363378069.98,1233923.05155,93621817.5949,39118259.3535,779803423.052
53139,406171561.21,1017400666.67,138809333.333,1978192763.36,391095085.717,1363378069.98,1233923.05155,93621817.5949,39118259.3535,779803423.052
531390,406171561.21,1017400666.67,138809333.333,1978192763.36,391095085.717,1363378069.98,1233923.05155,93621817.5949,39118259.3535,779803423.052
532,26110986.8749,2806491500.0,381717500.0,1037650080.63,86362432.4915,-106194080.634,0.0,18886986.8749,79762513.1251,701476000.0
5321,6527746.71872,701622875.0,95429375.0,259412520.158,21590608.1229,-26548520.1584,0.0,4721746.71872,19940628.2813,175369000.0
53211,3263873.35936,350811437.5,47714687.5,129706260.079,10795304.0614,-13274260.0792,0.0,2360873.35936,9970314.14064,87684500.0
532111,1631936.67968,175405718.75,23857343.75,64853130.0396,5397652.03072,-6637130.0396,0.0,1180436.67968,4985157.07032,43842250.0
