NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[325613]],1928571.429,31285714.29,0,4523809.524,5642857.143,0,1880952.381,12261904.76,104238095.2,57238095.24,6476190.476,439714285.7,7976190.476,238095.2381,0,413761904.8,21428571.43,11000000,24666666.67,802000000,1680547619,167928571.4,8476190.476,4666666.667,8714285.714,3785714.286,0,595238.0952,0,43190476.19,0,4714285.714,12785714.29,571428.5714,2761904.762,31333333.33,0,5023809.524,116000000,336261904.8,0,0,142857.1429,0,47619.04762,120285714.3,190476.1905,20309523.81,3118547619,1261904.762,71428.57143,238095.2381,4261904.762,0,404761.9048,190476.1905,0,500000,0,47619.04762,2571428.571,0,95238.09524,1000000,0,2023809.524,0,5380952.381,2214285.714,0,14785714.29,35928571.43,40595238.1,29857142.86,0,1519785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32562]],5785714.286,93857142.86,0,13571428.57,16928571.43,0,5642857.143,36785714.29,312714285.7,171714285.7,19428571.43,1319142857,23928571.43,714285.7143,0,1241285714,64285714.29,33000000,74000000,2406000000,5041642857,503785714.3,25428571.43,14000000,26142857.14,11357142.86,0,1785714.286,0,129571428.6,0,14142857.14,38357142.86,1714285.714,8285714.286,94000000,0,15071428.57,348000000,1008785714,0,0,428571.4286,0,142857.1429,360857142.9,571428.5714,60928571.43,9355642857,3785714.286,214285.7143,714285.7143,12785714.29,0,1214285.714,571428.5714,0,1500000,0,142857.1429,7714285.714,0,285714.2857,3000000,0,6071428.571,0,16142857.14,6642857.143,0,44357142.86,107785714.3,121785714.3,89571428.57,0,4559357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[325620]],5785714.286,93857142.86,0,13571428.57,16928571.43,0,5642857.143,36785714.29,312714285.7,171714285.7,19428571.43,1319142857,23928571.43,714285.7143,0,1241285714,64285714.29,33000000,74000000,2406000000,5041642857,503785714.3,25428571.43,14000000,26142857.14,11357142.86,0,1785714.286,0,129571428.6,0,14142857.14,38357142.86,1714285.714,8285714.286,94000000,0,15071428.57,348000000,1008785714,0,0,428571.4286,0,142857.1429,360857142.9,571428.5714,60928571.43,9355642857,3785714.286,214285.7143,714285.7143,12785714.29,0,1214285.714,571428.5714,0,1500000,0,142857.1429,7714285.714,0,285714.2857,3000000,0,6071428.571,0,16142857.14,6642857.143,0,44357142.86,107785714.3,121785714.3,89571428.57,0,4559357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[3259]],11571428.57,187714285.7,0,27142857.14,33857142.86,0,11285714.29,73571428.57,625428571.4,343428571.4,38857142.86,2638285714,47857142.86,1428571.429,0,2482571429,128571428.6,66000000,148000000,4812000000,10083285714,1007571429,50857142.86,28000000,52285714.29,22714285.71,0,3571428.571,0,259142857.1,0,28285714.29,76714285.71,3428571.429,16571428.57,188000000,0,30142857.14,696000000,2017571429,0,0,857142.8571,0,285714.2857,721714285.7,1142857.143,121857142.9,18711285714,7571428.571,428571.4286,1428571.429,25571428.57,0,2428571.429,1142857.143,0,3000000,0,285714.2857,15428571.43,0,571428.5714,6000000,0,12142857.14,0,32285714.29,13285714.29,0,88714285.71,215571428.6,243571428.6,179142857.1,0,9118714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32591]],3857142.857,62571428.57,0,9047619.048,11285714.29,0,3761904.762,24523809.52,208476190.5,114476190.5,12952380.95,879428571.4,15952380.95,476190.4762,0,827523809.5,42857142.86,22000000,49333333.33,1604000000,3361095238,335857142.9,16952380.95,9333333.333,17428571.43,7571428.571,0,1190476.19,0,86380952.38,0,9428571.429,25571428.57,1142857.143,5523809.524,62666666.67,0,10047619.05,232000000,672523809.5,0,0,285714.2857,0,95238.09524,240571428.6,380952.381,40619047.62,6237095238,2523809.524,142857.1429,476190.4762,8523809.524,0,809523.8095,380952.381,0,1000000,0,95238.09524,5142857.143,0,190476.1905,2000000,0,4047619.048,0,10761904.76,4428571.429,0,29571428.57,71857142.86,81190476.19,59714285.71,0,3039571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[325910]],3857142.857,62571428.57,0,9047619.048,11285714.29,0,3761904.762,24523809.52,208476190.5,114476190.5,12952380.95,879428571.4,15952380.95,476190.4762,0,827523809.5,42857142.86,22000000,49333333.33,1604000000,3361095238,335857142.9,16952380.95,9333333.333,17428571.43,7571428.571,0,1190476.19,0,86380952.38,0,9428571.429,25571428.57,1142857.143,5523809.524,62666666.67,0,10047619.05,232000000,672523809.5,0,0,285714.2857,0,95238.09524,240571428.6,380952.381,40619047.62,6237095238,2523809.524,142857.1429,476190.4762,8523809.524,0,809523.8095,380952.381,0,1000000,0,95238.09524,5142857.143,0,190476.1905,2000000,0,4047619.048,0,10761904.76,4428571.429,0,29571428.57,71857142.86,81190476.19,59714285.71,0,3039571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32592]],3857142.857,62571428.57,0,9047619.048,11285714.29,0,3761904.762,24523809.52,208476190.5,114476190.5,12952380.95,879428571.4,15952380.95,476190.4762,0,827523809.5,42857142.86,22000000,49333333.33,1604000000,3361095238,335857142.9,16952380.95,9333333.333,17428571.43,7571428.571,0,1190476.19,0,86380952.38,0,9428571.429,25571428.57,1142857.143,5523809.524,62666666.67,0,10047619.05,232000000,672523809.5,0,0,285714.2857,0,95238.09524,240571428.6,380952.381,40619047.62,6237095238,2523809.524,142857.1429,476190.4762,8523809.524,0,809523.8095,380952.381,0,1000000,0,95238.09524,5142857.143,0,190476.1905,2000000,0,4047619.048,0,10761904.76,4428571.429,0,29571428.57,71857142.86,81190476.19,59714285.71,0,3039571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[325920]],3857142.857,62571428.57,0,9047619.048,11285714.29,0,3761904.762,24523809.52,208476190.5,114476190.5,12952380.95,879428571.4,15952380.95,476190.4762,0,827523809.5,42857142.86,22000000,49333333.33,1604000000,3361095238,335857142.9,16952380.95,9333333.333,17428571.43,7571428.571,0,1190476.19,0,86380952.38,0,9428571.429,25571428.57,1142857.143,5523809.524,62666666.67,0,10047619.05,232000000,672523809.5,0,0,285714.2857,0,95238.09524,240571428.6,380952.381,40619047.62,6237095238,2523809.524,142857.1429,476190.4762,8523809.524,0,809523.8095,380952.381,0,1000000,0,95238.09524,5142857.143,0,190476.1905,2000000,0,4047619.048,0,10761904.76,4428571.429,0,29571428.57,71857142.86,81190476.19,59714285.71,0,3039571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32599]],3857142.857,62571428.57,0,9047619.048,11285714.29,0,3761904.762,24523809.52,208476190.5,114476190.5,12952380.95,879428571.4,15952380.95,476190.4762,0,827523809.5,42857142.86,22000000,49333333.33,1604000000,3361095238,335857142.9,16952380.95,9333333.333,17428571.43,7571428.571,0,1190476.19,0,86380952.38,0,9428571.429,25571428.57,1142857.143,5523809.524,62666666.67,0,10047619.05,232000000,672523809.5,0,0,285714.2857,0,95238.09524,240571428.6,380952.381,40619047.62,6237095238,2523809.524,142857.1429,476190.4762,8523809.524,0,809523.8095,380952.381,0,1000000,0,95238.09524,5142857.143,0,190476.1905,2000000,0,4047619.048,0,10761904.76,4428571.429,0,29571428.57,71857142.86,81190476.19,59714285.71,0,3039571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[325991]],1285714.286,20857142.86,0,3015873.016,3761904.762,0,1253968.254,8174603.175,69492063.49,38158730.16,4317460.317,293142857.1,5317460.317,158730.1587,0,275841269.8,14285714.29,7333333.333,16444444.44,534666666.7,1120365079,111952381,5650793.651,3111111.111,5809523.81,2523809.524,0,396825.3968,0,28793650.79,0,3142857.143,8523809.524,380952.381,1841269.841,20888888.89,0,3349206.349,77333333.33,224174603.2,0,0,95238.09524,0,31746.03175,80190476.19,126984.127,13539682.54,2079031746,841269.8413,47619.04762,158730.1587,2841269.841,0,269841.2698,126984.127,0,333333.3333,0,31746.03175,1714285.714,0,63492.06349,666666.6667,0,1349206.349,0,3587301.587,1476190.476,0,9857142.857,23952380.95,27063492.06,19904761.9,0,1013190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[325992]],1285714.286,20857142.86,0,3015873.016,3761904.762,0,1253968.254,8174603.175,69492063.49,38158730.16,4317460.317,293142857.1,5317460.317,158730.1587,0,275841269.8,14285714.29,7333333.333,16444444.44,534666666.7,1120365079,111952381,5650793.651,3111111.111,5809523.81,2523809.524,0,396825.3968,0,28793650.79,0,3142857.143,8523809.524,380952.381,1841269.841,20888888.89,0,3349206.349,77333333.33,224174603.2,0,0,95238.09524,0,31746.03175,80190476.19,126984.127,13539682.54,2079031746,841269.8413,47619.04762,158730.1587,2841269.841,0,269841.2698,126984.127,0,333333.3333,0,31746.03175,1714285.714,0,63492.06349,666666.6667,0,1349206.349,0,3587301.587,1476190.476,0,9857142.857,23952380.95,27063492.06,19904761.9,0,1013190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[325998]],1285714.286,20857142.86,0,3015873.016,3761904.762,0,1253968.254,8174603.175,69492063.49,38158730.16,4317460.317,293142857.1,5317460.317,158730.1587,0,275841269.8,14285714.29,7333333.333,16444444.44,534666666.7,1120365079,111952381,5650793.651,3111111.111,5809523.81,2523809.524,0,396825.3968,0,28793650.79,0,3142857.143,8523809.524,380952.381,1841269.841,20888888.89,0,3349206.349,77333333.33,224174603.2,0,0,95238.09524,0,31746.03175,80190476.19,126984.127,13539682.54,2079031746,841269.8413,47619.04762,158730.1587,2841269.841,0,269841.2698,126984.127,0,333333.3333,0,31746.03175,1714285.714,0,63492.06349,666666.6667,0,1349206.349,0,3587301.587,1476190.476,0,9857142.857,23952380.95,27063492.06,19904761.9,0,1013190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326]],20000000,278000000,0,39000000,51000000,0,21000000,137000000,745000000,9000000,49000000,360000000,202000000,40000000,0,855000000,0,50000000,4753000000,32160000000,7989000000,509000000,283000000,66000000,210000000,220000000,0,0,0,445000000,0,0,61000000,2000000,2000000,234000000,0,70000000,621000000,1276000000,0,0,0,0,0,837000000,5000000,88000000,29584000000,0,0,0,7000000,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,88000000,19000000,0,26000000,358000000,486000000,376000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[3261]],10000000,139000000,0,19500000,25500000,0,10500000,68500000,372500000,4500000,24500000,180000000,101000000,20000000,0,427500000,0,25000000,2376500000,16080000000,3994500000,254500000,141500000,33000000,105000000,110000000,0,0,0,222500000,0,0,30500000,1000000,1000000,117000000,0,35000000,310500000,638000000,0,0,0,0,0,418500000,2500000,44000000,14792000000,0,0,0,3500000,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,44000000,9500000,0,13000000,179000000,243000000,188000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32611]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326111]],476190.4762,6619047.619,0,928571.4286,1214285.714,0,500000,3261904.762,17738095.24,214285.7143,1166666.667,8571428.571,4809523.81,952380.9524,0,20357142.86,0,1190476.19,113166666.7,765714285.7,190214285.7,12119047.62,6738095.238,1571428.571,5000000,5238095.238,0,0,0,10595238.1,0,0,1452380.952,47619.04762,47619.04762,5571428.571,0,1666666.667,14785714.29,30380952.38,0,0,0,0,0,19928571.43,119047.619,2095238.095,704380952.4,0,0,0,166666.6667,0,0,0,0,0,0,0,119047.619,0,0,0,0,0,0,2095238.095,452380.9524,0,619047.619,8523809.524,11571428.57,8952380.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326112]],476190.4762,6619047.619,0,928571.4286,1214285.714,0,500000,3261904.762,17738095.24,214285.7143,1166666.667,8571428.571,4809523.81,952380.9524,0,20357142.86,0,1190476.19,113166666.7,765714285.7,190214285.7,12119047.62,6738095.238,1571428.571,5000000,5238095.238,0,0,0,10595238.1,0,0,1452380.952,47619.04762,47619.04762,5571428.571,0,1666666.667,14785714.29,30380952.38,0,0,0,0,0,19928571.43,119047.619,2095238.095,704380952.4,0,0,0,166666.6667,0,0,0,0,0,0,0,119047.619,0,0,0,0,0,0,2095238.095,452380.9524,0,619047.619,8523809.524,11571428.57,8952380.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326113]],476190.4762,6619047.619,0,928571.4286,1214285.714,0,500000,3261904.762,17738095.24,214285.7143,1166666.667,8571428.571,4809523.81,952380.9524,0,20357142.86,0,1190476.19,113166666.7,765714285.7,190214285.7,12119047.62,6738095.238,1571428.571,5000000,5238095.238,0,0,0,10595238.1,0,0,1452380.952,47619.04762,47619.04762,5571428.571,0,1666666.667,14785714.29,30380952.38,0,0,0,0,0,19928571.43,119047.619,2095238.095,704380952.4,0,0,0,166666.6667,0,0,0,0,0,0,0,119047.619,0,0,0,0,0,0,2095238.095,452380.9524,0,619047.619,8523809.524,11571428.57,8952380.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32612]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326121]],714285.7143,9928571.429,0,1392857.143,1821428.571,0,750000,4892857.143,26607142.86,321428.5714,1750000,12857142.86,7214285.714,1428571.429,0,30535714.29,0,1785714.286,169750000,1148571429,285321428.6,18178571.43,10107142.86,2357142.857,7500000,7857142.857,0,0,0,15892857.14,0,0,2178571.429,71428.57143,71428.57143,8357142.857,0,2500000,22178571.43,45571428.57,0,0,0,0,0,29892857.14,178571.4286,3142857.143,1056571429,0,0,0,250000,0,0,0,0,0,0,0,178571.4286,0,0,0,0,0,0,3142857.143,678571.4286,0,928571.4286,12785714.29,17357142.86,13428571.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326122]],714285.7143,9928571.429,0,1392857.143,1821428.571,0,750000,4892857.143,26607142.86,321428.5714,1750000,12857142.86,7214285.714,1428571.429,0,30535714.29,0,1785714.286,169750000,1148571429,285321428.6,18178571.43,10107142.86,2357142.857,7500000,7857142.857,0,0,0,15892857.14,0,0,2178571.429,71428.57143,71428.57143,8357142.857,0,2500000,22178571.43,45571428.57,0,0,0,0,0,29892857.14,178571.4286,3142857.143,1056571429,0,0,0,250000,0,0,0,0,0,0,0,178571.4286,0,0,0,0,0,0,3142857.143,678571.4286,0,928571.4286,12785714.29,17357142.86,13428571.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32613]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326130]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32614]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326140]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32615]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326150]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32616]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326160]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[32619]],1428571.429,19857142.86,0,2785714.286,3642857.143,0,1500000,9785714.286,53214285.71,642857.1429,3500000,25714285.71,14428571.43,2857142.857,0,61071428.57,0,3571428.571,339500000,2297142857,570642857.1,36357142.86,20214285.71,4714285.714,15000000,15714285.71,0,0,0,31785714.29,0,0,4357142.857,142857.1429,142857.1429,16714285.71,0,5000000,44357142.86,91142857.14,0,0,0,0,0,59785714.29,357142.8571,6285714.286,2113142857,0,0,0,500000,0,0,0,0,0,0,0,357142.8571,0,0,0,0,0,0,6285714.286,1357142.857,0,1857142.857,25571428.57,34714285.71,26857142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326191]],714285.7143,9928571.429,0,1392857.143,1821428.571,0,750000,4892857.143,26607142.86,321428.5714,1750000,12857142.86,7214285.714,1428571.429,0,30535714.29,0,1785714.286,169750000,1148571429,285321428.6,18178571.43,10107142.86,2357142.857,7500000,7857142.857,0,0,0,15892857.14,0,0,2178571.429,71428.57143,71428.57143,8357142.857,0,2500000,22178571.43,45571428.57,0,0,0,0,0,29892857.14,178571.4286,3142857.143,1056571429,0,0,0,250000,0,0,0,0,0,0,0,178571.4286,0,0,0,0,0,0,3142857.143,678571.4286,0,928571.4286,12785714.29,17357142.86,13428571.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[326199]],714285.7143,9928571.429,0,1392857.143,1821428.571,0,750000,4892857.143,26607142.86,321428.5714,1750000,12857142.86,7214285.714,1428571.429,0,30535714.29,0,1785714.286,169750000,1148571429,285321428.6,18178571.43,10107142.86,2357142.857,7500000,7857142.857,0,0,0,15892857.14,0,0,2178571.429,71428.57143,71428.57143,8357142.857,0,2500000,22178571.43,45571428.57,0,0,0,0,0,29892857.14,178571.4286,3142857.143,1056571429,0,0,0,250000,0,0,0,0,0,0,0,178571.4286,0,0,0,0,0,0,3142857.143,678571.4286,0,928571.4286,12785714.29,17357142.86,13428571.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[3262]],10000000,139000000,0,19500000,25500000,0,10500000,68500000,372500000,4500000,24500000,180000000,101000000,20000000,0,427500000,0,25000000,2376500000,16080000000,3994500000,254500000,141500000,33000000,105000000,110000000,0,0,0,222500000,0,0,30500000,1000000,1000000,117000000,0,35000000,310500000,638000000,0,0,0,0,0,418500000,2500000,44000000,14792000000,0,0,0,3500000,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,44000000,9500000,0,13000000,179000000,243000000,188000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
